     tides     mass         prob
129.012563 1.496482 1.361479e-04
129.012563 1.502513 1.375858e-04
129.012563 1.508543 1.401076e-04
129.012563 1.514573 1.395445e-04
129.012563 1.520603 1.410320e-04
129.012563 1.526633 1.400757e-04
129.012563 1.532663 1.413968e-04
129.012563 1.538693 1.447084e-04
129.012563 1.544724 1.460331e-04
129.012563 1.550754 1.469292e-04
129.012563 1.556784 1.469079e-04
129.012563 1.562814 1.500708e-04
129.012563 1.568844 1.498937e-04
129.012563 1.574874 1.490932e-04
129.012563 1.580905 1.508394e-04
129.012563 1.586935 1.530211e-04
129.012563 1.592965 1.523057e-04
129.012563 1.598995 1.547991e-04
129.012563 1.605025 1.528440e-04
129.012563 1.611055 1.504993e-04
129.012563 1.617085 1.534603e-04
129.012563 1.623116 1.542005e-04
129.012563 1.629146 1.550364e-04
129.012563 1.635176 1.533895e-04
129.012563 1.641206 1.536268e-04
129.012563 1.647236 1.522738e-04
129.012563 1.653266 1.499893e-04
129.012563 1.659296 1.527449e-04
129.012563 1.665327 1.526244e-04
129.012563 1.671357 1.533930e-04
129.012563 1.677387 1.532265e-04
129.012563 1.683417 1.524828e-04
129.012563 1.689447 1.517921e-04
129.012563 1.695477 1.506198e-04
129.012563 1.701508 1.487638e-04
129.012563 1.707538 1.464014e-04
129.012563 1.713568 1.455691e-04
129.012563 1.719598 1.454806e-04
129.012563 1.725628 1.446659e-04
129.012563 1.731658 1.427321e-04
129.012563 1.737688 1.405468e-04
129.012563 1.743719 1.377842e-04
129.012563 1.749749 1.380286e-04
129.012563 1.755779 1.359637e-04
129.012563 1.761809 1.329602e-04
129.012563 1.767839 1.314656e-04
129.012563 1.773869 1.300240e-04
129.012563 1.779899 1.281539e-04
129.012563 1.785930 1.282035e-04
129.012563 1.791960 1.253701e-04
129.012563 1.797990 1.230891e-04
129.012563 1.804020 1.213820e-04
129.012563 1.810050 1.162888e-04
129.012563 1.816080 1.119501e-04
129.012563 1.822111 1.075228e-04
129.012563 1.828141 1.027307e-04
129.012563 1.834171 1.004958e-04
129.012563 1.840201 9.525037e-05
129.012563 1.846231 9.114893e-05
129.012563 1.852261 9.078412e-05
129.012563 1.858291 8.512074e-05
129.012563 1.864322 8.038886e-05
129.012563 1.870352 7.591199e-05
129.012563 1.876382 7.117657e-05
129.012563 1.882412 6.658282e-05
129.012563 1.888442 6.382373e-05
129.012563 1.894472 5.822410e-05
129.012563 1.900503 5.189132e-05
129.012563 1.906533 4.774384e-05
129.012563 1.912563 4.244526e-05
129.012563 1.918593 3.806048e-05
129.012563 1.924623 3.337464e-05
129.012563 1.930653 2.920591e-05
129.012563 1.936683 2.364524e-05
129.012563 1.942714 1.887440e-05
129.012563 1.948744 1.491464e-05
129.012563 1.954774 1.117447e-05
129.012563 1.960804 8.149745e-06
129.012563 1.966834 5.496916e-06
129.012563 1.972864 3.230147e-06
129.012563 1.978894 1.721328e-06
129.012563 1.984925 5.560669e-07
129.012563 1.990955 7.083655e-08
129.012563 1.996985 1.770914e-08
134.032663 0.803015 0.000000e+00
134.032663 0.809045 0.000000e+00
134.032663 0.815075 0.000000e+00
134.032663 0.821106 0.000000e+00
134.032663 0.827136 0.000000e+00
134.032663 0.833166 0.000000e+00
134.032663 0.839196 0.000000e+00
134.032663 0.845226 0.000000e+00
134.032663 0.851256 0.000000e+00
134.032663 0.857286 3.541828e-09
134.032663 0.863317 0.000000e+00
134.032663 0.869347 0.000000e+00
134.032663 0.875377 0.000000e+00
134.032663 0.881407 0.000000e+00
134.032663 0.887437 0.000000e+00
134.032663 0.893467 0.000000e+00
134.032663 0.899497 0.000000e+00
134.032663 0.905528 0.000000e+00
134.032663 0.911558 0.000000e+00
134.032663 0.917588 0.000000e+00
134.032663 0.923618 0.000000e+00
134.032663 0.929648 0.000000e+00
134.032663 0.935678 0.000000e+00
134.032663 0.941709 0.000000e+00
134.032663 0.947739 0.000000e+00
134.032663 0.953769 0.000000e+00
134.032663 0.959799 3.541828e-09
134.032663 0.965829 0.000000e+00
134.032663 0.971859 0.000000e+00
134.032663 0.977889 0.000000e+00
134.032663 0.983920 3.541828e-09
134.032663 0.989950 0.000000e+00
134.032663 0.995980 0.000000e+00
134.032663 1.002010 0.000000e+00
134.032663 1.008040 0.000000e+00
134.032663 1.014070 0.000000e+00
134.032663 1.020101 3.541828e-09
134.032663 1.026131 0.000000e+00
134.032663 1.032161 0.000000e+00
134.032663 1.038191 0.000000e+00
134.032663 1.044221 0.000000e+00
134.032663 1.050251 3.541828e-09
134.032663 1.056281 3.541828e-09
134.032663 1.062312 0.000000e+00
134.032663 1.068342 0.000000e+00
134.032663 1.074372 0.000000e+00
134.032663 1.080402 0.000000e+00
134.032663 1.086432 0.000000e+00
134.032663 1.092462 3.541828e-09
134.032663 1.098492 0.000000e+00
134.032663 1.104523 3.541828e-09
134.032663 1.110553 3.541828e-09
134.032663 1.116583 0.000000e+00
134.032663 1.122613 3.541828e-09
134.032663 1.128643 0.000000e+00
134.032663 1.134673 3.541828e-09
134.032663 1.140704 3.541828e-09
134.032663 1.146734 0.000000e+00
134.032663 1.152764 3.541828e-09
134.032663 1.158794 7.083655e-09
134.032663 1.164824 0.000000e+00
134.032663 1.170854 3.541828e-09
134.032663 1.176884 1.416731e-08
134.032663 1.182915 1.062548e-08
134.032663 1.188945 2.125097e-08
134.032663 1.194975 3.541828e-09
134.032663 1.201005 2.125097e-08
134.032663 1.207035 2.833462e-08
134.032663 1.213065 6.375290e-08
134.032663 1.219095 4.958559e-08
134.032663 1.225126 1.310476e-07
134.032663 1.231156 1.487568e-07
134.032663 1.237186 3.754337e-07
134.032663 1.243216 6.941982e-07
134.032663 1.249246 1.221931e-06
134.032663 1.255276 1.806332e-06
134.032663 1.261307 3.456824e-06
134.032663 1.267337 5.589004e-06
134.032663 1.273367 9.074162e-06
134.032663 1.279397 1.147906e-05
134.032663 1.285427 1.699369e-05
134.032663 1.291457 2.219309e-05
134.032663 1.297487 2.553658e-05
134.032663 1.303518 3.170998e-05
134.032663 1.309548 3.676417e-05
134.032663 1.315578 4.376991e-05
134.032663 1.321608 5.157609e-05
134.032663 1.327638 5.624776e-05
134.032663 1.333668 5.815327e-05
134.032663 1.339698 6.525817e-05
134.032663 1.345729 7.261455e-05
134.032663 1.351759 7.783874e-05
134.032663 1.357789 8.014802e-05
134.032663 1.363819 8.106535e-05
134.032663 1.369849 8.890696e-05
134.032663 1.375879 9.053620e-05
134.032663 1.381910 9.263296e-05
134.032663 1.387940 9.580644e-05
134.032663 1.393970 1.003329e-04
134.032663 1.400000 1.025359e-04
134.032663 1.406030 1.070588e-04
134.032663 1.412060 1.097435e-04
134.032663 1.418090 1.092583e-04
134.032663 1.424121 1.121555e-04
134.032663 1.430151 1.146879e-04
134.032663 1.436181 1.170291e-04
134.032663 1.442211 1.195367e-04
134.032663 1.448241 1.179499e-04
134.032663 1.454271 1.218212e-04
134.032663 1.460302 1.245555e-04
134.032663 1.466332 1.240348e-04
134.032663 1.472362 1.229652e-04
134.032663 1.478392 1.261882e-04
134.032663 1.484422 1.320358e-04
134.032663 1.490452 1.342955e-04
134.032663 1.496482 1.354395e-04
134.032663 1.502513 1.368456e-04
134.032663 1.508543 1.385315e-04
134.032663 1.514573 1.389919e-04
134.032663 1.520603 1.372919e-04
134.032663 1.526633 1.400722e-04
134.032663 1.532663 1.416873e-04
134.032663 1.538693 1.423638e-04
134.032663 1.544724 1.438478e-04
134.032663 1.550754 1.453460e-04
134.032663 1.556784 1.456010e-04
134.032663 1.562814 1.454239e-04
134.032663 1.568844 1.468583e-04
134.032663 1.574874 1.486328e-04
134.032663 1.580905 1.494899e-04
134.032663 1.586935 1.501664e-04
134.032663 1.592965 1.508216e-04
134.032663 1.598995 1.494616e-04
134.032663 1.605025 1.500247e-04
134.032663 1.611055 1.499008e-04
134.032663 1.617085 1.508146e-04
134.032663 1.623116 1.504568e-04
134.032663 1.629146 1.504816e-04
134.032663 1.635176 1.505879e-04
134.032663 1.641206 1.499787e-04
134.032663 1.647236 1.493837e-04
134.032663 1.653266 1.495041e-04
134.032663 1.659296 1.501345e-04
134.032663 1.665327 1.503647e-04
134.032663 1.671357 1.502620e-04
134.032663 1.677387 1.507260e-04
134.032663 1.683417 1.476836e-04
134.032663 1.689447 1.472019e-04
134.032663 1.695477 1.432350e-04
134.032663 1.701508 1.432953e-04
134.032663 1.707538 1.452645e-04
134.032663 1.713568 1.411702e-04
134.032663 1.719598 1.401360e-04
134.032663 1.725628 1.376708e-04
134.032663 1.731658 1.353120e-04
134.032663 1.737688 1.353049e-04
134.032663 1.743719 1.343521e-04
134.032663 1.749749 1.312708e-04
134.032663 1.755779 1.292165e-04
134.032663 1.761809 1.270206e-04
134.032663 1.767839 1.255720e-04
134.032663 1.773869 1.247007e-04
134.032663 1.779899 1.237833e-04
134.032663 1.785930 1.199369e-04
134.032663 1.791960 1.167280e-04
134.032663 1.797990 1.122051e-04
134.032663 1.804020 1.085110e-04
134.032663 1.810050 1.052985e-04
134.032663 1.816080 1.006269e-04
134.032663 1.822111 9.708504e-05
134.032663 1.828141 9.281359e-05
134.032663 1.834171 8.766023e-05
134.032663 1.840201 8.604870e-05
134.032663 1.846231 8.170996e-05
134.032663 1.852261 7.707017e-05
134.032663 1.858291 7.211515e-05
134.032663 1.864322 6.829706e-05
134.032663 1.870352 6.453564e-05
134.032663 1.876382 6.038816e-05
134.032663 1.882412 5.472124e-05
134.032663 1.888442 4.931995e-05
134.032663 1.894472 4.429764e-05
134.032663 1.900503 4.076644e-05
134.032663 1.906533 3.525535e-05
134.032663 1.912563 3.066160e-05
134.032663 1.918593 2.628036e-05
134.032663 1.924623 2.212934e-05
134.032663 1.930653 1.688035e-05
134.032663 1.936683 1.285329e-05
134.032663 1.942714 9.895866e-06
134.032663 1.948744 7.065946e-06
134.032663 1.954774 4.480412e-06
134.032663 1.960804 2.528865e-06
134.032663 1.966834 1.076716e-06
134.032663 1.972864 3.152227e-07
134.032663 1.978894 1.770914e-08
134.032663 1.984925 0.000000e+00
134.032663 1.990955 0.000000e+00
134.032663 1.996985 1.062548e-08
139.052764 0.803015 0.000000e+00
139.052764 0.809045 0.000000e+00
139.052764 0.815075 0.000000e+00
139.052764 0.821106 0.000000e+00
139.052764 0.827136 0.000000e+00
139.052764 0.833166 0.000000e+00
139.052764 0.839196 0.000000e+00
139.052764 0.845226 0.000000e+00
139.052764 0.851256 3.541828e-09
139.052764 0.857286 0.000000e+00
139.052764 0.863317 0.000000e+00
139.052764 0.869347 0.000000e+00
139.052764 0.875377 0.000000e+00
139.052764 0.881407 0.000000e+00
139.052764 0.887437 0.000000e+00
139.052764 0.893467 0.000000e+00
139.052764 0.899497 0.000000e+00
139.052764 0.905528 0.000000e+00
139.052764 0.911558 0.000000e+00
139.052764 0.917588 0.000000e+00
139.052764 0.923618 3.541828e-09
139.052764 0.929648 0.000000e+00
139.052764 0.935678 0.000000e+00
139.052764 0.941709 0.000000e+00
139.052764 0.947739 0.000000e+00
139.052764 0.953769 0.000000e+00
139.052764 0.959799 0.000000e+00
139.052764 0.965829 0.000000e+00
139.052764 0.971859 0.000000e+00
139.052764 0.977889 0.000000e+00
139.052764 0.983920 0.000000e+00
139.052764 0.989950 3.541828e-09
139.052764 0.995980 0.000000e+00
139.052764 1.002010 0.000000e+00
139.052764 1.008040 3.541828e-09
139.052764 1.014070 0.000000e+00
139.052764 1.020101 0.000000e+00
139.052764 1.026131 0.000000e+00
139.052764 1.032161 0.000000e+00
139.052764 1.038191 7.083655e-09
139.052764 1.044221 3.541828e-09
139.052764 1.050251 0.000000e+00
139.052764 1.056281 3.541828e-09
139.052764 1.062312 3.541828e-09
139.052764 1.068342 0.000000e+00
139.052764 1.074372 3.541828e-09
139.052764 1.080402 3.541828e-09
139.052764 1.086432 0.000000e+00
139.052764 1.092462 0.000000e+00
139.052764 1.098492 0.000000e+00
139.052764 1.104523 3.541828e-09
139.052764 1.110553 3.541828e-09
139.052764 1.116583 7.083655e-09
139.052764 1.122613 7.083655e-09
139.052764 1.128643 7.083655e-09
139.052764 1.134673 0.000000e+00
139.052764 1.140704 0.000000e+00
139.052764 1.146734 0.000000e+00
139.052764 1.152764 0.000000e+00
139.052764 1.158794 7.083655e-09
139.052764 1.164824 0.000000e+00
139.052764 1.170854 3.541828e-09
139.052764 1.176884 1.416731e-08
139.052764 1.182915 1.062548e-08
139.052764 1.188945 2.125097e-08
139.052764 1.194975 4.250193e-08
139.052764 1.201005 4.604376e-08
139.052764 1.207035 7.083655e-08
139.052764 1.213065 9.562934e-08
139.052764 1.219095 1.948005e-07
139.052764 1.225126 2.656371e-07
139.052764 1.231156 4.427284e-07
139.052764 1.237186 8.146203e-07
139.052764 1.243216 1.416731e-06
139.052764 1.249246 2.192391e-06
139.052764 1.255276 3.828716e-06
139.052764 1.261307 5.925478e-06
139.052764 1.267337 9.144999e-06
139.052764 1.273367 1.203513e-05
139.052764 1.279397 1.831479e-05
139.052764 1.285427 2.212934e-05
139.052764 1.291457 2.624494e-05
139.052764 1.297487 3.228376e-05
139.052764 1.303518 3.674646e-05
139.052764 1.309548 4.339093e-05
139.052764 1.315578 5.214633e-05
139.052764 1.321608 5.491604e-05
139.052764 1.327638 5.786992e-05
139.052764 1.333668 6.620384e-05
139.052764 1.339698 7.235600e-05
139.052764 1.345729 7.710913e-05
139.052764 1.351759 7.812209e-05
139.052764 1.357789 8.119640e-05
139.052764 1.363819 8.758585e-05
139.052764 1.369849 8.826589e-05
139.052764 1.375879 9.002617e-05
139.052764 1.381910 9.561164e-05
139.052764 1.387940 9.641209e-05
139.052764 1.393970 1.009350e-04
139.052764 1.400000 1.055040e-04
139.052764 1.406030 1.079407e-04
139.052764 1.412060 1.076432e-04
139.052764 1.418090 1.105404e-04
139.052764 1.424121 1.145285e-04
139.052764 1.430151 1.158142e-04
139.052764 1.436181 1.176170e-04
139.052764 1.442211 1.176276e-04
139.052764 1.448241 1.216157e-04
139.052764 1.454271 1.214741e-04
139.052764 1.460302 1.215414e-04
139.052764 1.466332 1.212474e-04
139.052764 1.472362 1.249132e-04
139.052764 1.478392 1.304207e-04
139.052764 1.484422 1.308564e-04
139.052764 1.490452 1.338882e-04
139.052764 1.496482 1.347311e-04
139.052764 1.502513 1.365304e-04
139.052764 1.508543 1.349543e-04
139.052764 1.514573 1.343628e-04
139.052764 1.520603 1.377771e-04
139.052764 1.526633 1.410710e-04
139.052764 1.532663 1.414818e-04
139.052764 1.538693 1.416802e-04
139.052764 1.544724 1.417616e-04
139.052764 1.550754 1.421654e-04
139.052764 1.556784 1.440851e-04
139.052764 1.562814 1.447297e-04
139.052764 1.568844 1.469115e-04
139.052764 1.574874 1.463306e-04
139.052764 1.580905 1.471629e-04
139.052764 1.586935 1.459056e-04
139.052764 1.592965 1.455833e-04
139.052764 1.598995 1.463767e-04
139.052764 1.605025 1.469788e-04
139.052764 1.611055 1.491180e-04
139.052764 1.617085 1.468300e-04
139.052764 1.623116 1.462491e-04
139.052764 1.629146 1.476482e-04
139.052764 1.635176 1.464829e-04
139.052764 1.641206 1.470956e-04
139.052764 1.647236 1.458525e-04
139.052764 1.653266 1.479067e-04
139.052764 1.659296 1.461039e-04
139.052764 1.665327 1.470602e-04
139.052764 1.671357 1.456647e-04
139.052764 1.677387 1.428348e-04
139.052764 1.683417 1.418785e-04
139.052764 1.689447 1.398278e-04
139.052764 1.695477 1.413225e-04
139.052764 1.701508 1.404653e-04
139.052764 1.707538 1.352411e-04
139.052764 1.713568 1.352589e-04
139.052764 1.719598 1.325706e-04
139.052764 1.725628 1.336119e-04
139.052764 1.731658 1.327867e-04
139.052764 1.737688 1.284656e-04
139.052764 1.743719 1.256995e-04
139.052764 1.749749 1.247432e-04
139.052764 1.755779 1.224162e-04
139.052764 1.761809 1.224693e-04
139.052764 1.767839 1.205426e-04
139.052764 1.773869 1.184529e-04
139.052764 1.779899 1.131720e-04
139.052764 1.785930 1.104058e-04
139.052764 1.791960 1.067117e-04
139.052764 1.797990 1.025642e-04
139.052764 1.804020 9.693982e-05
139.052764 1.810050 9.306152e-05
139.052764 1.816080 9.024931e-05
139.052764 1.822111 8.621871e-05
139.052764 1.828141 8.219873e-05
139.052764 1.834171 7.915276e-05
139.052764 1.840201 7.463339e-05
139.052764 1.846231 6.946232e-05
139.052764 1.852261 6.563007e-05
139.052764 1.858291 6.254868e-05
139.052764 1.864322 5.771408e-05
139.052764 1.870352 5.288657e-05
139.052764 1.876382 4.737903e-05
139.052764 1.882412 4.314300e-05
139.052764 1.888442 3.847487e-05
139.052764 1.894472 3.400863e-05
139.052764 1.900503 2.860026e-05
139.052764 1.906533 2.450236e-05
139.052764 1.912563 2.018488e-05
139.052764 1.918593 1.595239e-05
139.052764 1.924623 1.186158e-05
139.052764 1.930653 8.872278e-06
139.052764 1.936683 6.194656e-06
139.052764 1.942714 4.073102e-06
139.052764 1.948744 1.852376e-06
139.052764 1.954774 8.004530e-07
139.052764 1.960804 1.487568e-07
139.052764 1.966834 0.000000e+00
139.052764 1.972864 3.541828e-09
139.052764 1.978894 0.000000e+00
139.052764 1.984925 7.083655e-09
139.052764 1.990955 3.541828e-09
139.052764 1.996985 0.000000e+00
144.072864 0.803015 0.000000e+00
144.072864 0.809045 0.000000e+00
144.072864 0.815075 0.000000e+00
144.072864 0.821106 0.000000e+00
144.072864 0.827136 0.000000e+00
144.072864 0.833166 0.000000e+00
144.072864 0.839196 0.000000e+00
144.072864 0.845226 0.000000e+00
144.072864 0.851256 0.000000e+00
144.072864 0.857286 0.000000e+00
144.072864 0.863317 0.000000e+00
144.072864 0.869347 0.000000e+00
144.072864 0.875377 0.000000e+00
144.072864 0.881407 0.000000e+00
144.072864 0.887437 0.000000e+00
144.072864 0.893467 0.000000e+00
144.072864 0.899497 0.000000e+00
144.072864 0.905528 3.541828e-09
144.072864 0.911558 0.000000e+00
144.072864 0.917588 0.000000e+00
144.072864 0.923618 0.000000e+00
144.072864 0.929648 3.541828e-09
144.072864 0.935678 0.000000e+00
144.072864 0.941709 0.000000e+00
144.072864 0.947739 0.000000e+00
144.072864 0.953769 0.000000e+00
144.072864 0.959799 0.000000e+00
144.072864 0.965829 3.541828e-09
144.072864 0.971859 0.000000e+00
144.072864 0.977889 3.541828e-09
144.072864 0.983920 0.000000e+00
144.072864 0.989950 3.541828e-09
144.072864 0.995980 0.000000e+00
144.072864 1.002010 3.541828e-09
144.072864 1.008040 0.000000e+00
144.072864 1.014070 0.000000e+00
144.072864 1.020101 0.000000e+00
144.072864 1.026131 0.000000e+00
144.072864 1.032161 0.000000e+00
144.072864 1.038191 3.541828e-09
144.072864 1.044221 0.000000e+00
144.072864 1.050251 0.000000e+00
144.072864 1.056281 7.083655e-09
144.072864 1.062312 0.000000e+00
144.072864 1.068342 0.000000e+00
144.072864 1.074372 0.000000e+00
144.072864 1.080402 0.000000e+00
144.072864 1.086432 0.000000e+00
144.072864 1.092462 3.541828e-09
144.072864 1.098492 3.541828e-09
144.072864 1.104523 0.000000e+00
144.072864 1.110553 3.541828e-09
144.072864 1.116583 0.000000e+00
144.072864 1.122613 0.000000e+00
144.072864 1.128643 7.083655e-09
144.072864 1.134673 3.541828e-09
144.072864 1.140704 0.000000e+00
144.072864 1.146734 1.062548e-08
144.072864 1.152764 7.083655e-09
144.072864 1.158794 0.000000e+00
144.072864 1.164824 7.083655e-09
144.072864 1.170854 3.541828e-08
144.072864 1.176884 2.125097e-08
144.072864 1.182915 2.125097e-08
144.072864 1.188945 3.187645e-08
144.072864 1.194975 2.125097e-08
144.072864 1.201005 8.500386e-08
144.072864 1.207035 9.562934e-08
144.072864 1.213065 1.877169e-07
144.072864 1.219095 2.373024e-07
144.072864 1.225126 4.993977e-07
144.072864 1.231156 9.669189e-07
144.072864 1.237186 1.399022e-06
144.072864 1.243216 2.298646e-06
144.072864 1.249246 3.910178e-06
144.072864 1.255276 6.573632e-06
144.072864 1.261307 9.775444e-06
144.072864 1.267337 1.287454e-05
144.072864 1.273367 1.862647e-05
144.072864 1.279397 2.225684e-05
144.072864 1.285427 2.609619e-05
144.072864 1.291457 3.155414e-05
144.072864 1.297487 3.722815e-05
144.072864 1.303518 4.403554e-05
144.072864 1.309548 5.203299e-05
144.072864 1.315578 5.381099e-05
144.072864 1.321608 5.684633e-05
144.072864 1.327638 6.608342e-05
144.072864 1.333668 7.122261e-05
144.072864 1.339698 7.590845e-05
144.072864 1.345729 7.666640e-05
144.072864 1.351759 8.194372e-05
144.072864 1.357789 8.558118e-05
144.072864 1.363819 8.657289e-05
144.072864 1.369849 9.029889e-05
144.072864 1.375879 9.457034e-05
144.072864 1.381910 9.427282e-05
144.072864 1.387940 1.013423e-04
144.072864 1.393970 1.042431e-04
144.072864 1.400000 1.055996e-04
144.072864 1.406030 1.070836e-04
144.072864 1.412060 1.105440e-04
144.072864 1.418090 1.116774e-04
144.072864 1.424121 1.133881e-04
144.072864 1.430151 1.130764e-04
144.072864 1.436181 1.163738e-04
144.072864 1.442211 1.190869e-04
144.072864 1.448241 1.184848e-04
144.072864 1.454271 1.183148e-04
144.072864 1.460302 1.205107e-04
144.072864 1.466332 1.253701e-04
144.072864 1.472362 1.286923e-04
144.072864 1.478392 1.291882e-04
144.072864 1.484422 1.301586e-04
144.072864 1.490452 1.318977e-04
144.072864 1.496482 1.334986e-04
144.072864 1.502513 1.312566e-04
144.072864 1.508543 1.339555e-04
144.072864 1.514573 1.371573e-04
144.072864 1.520603 1.380144e-04
144.072864 1.526633 1.377700e-04
144.072864 1.532663 1.393284e-04
144.072864 1.538693 1.395303e-04
144.072864 1.544724 1.395303e-04
144.072864 1.550754 1.398668e-04
144.072864 1.556784 1.435113e-04
144.072864 1.562814 1.444676e-04
144.072864 1.568844 1.432103e-04
144.072864 1.574874 1.436317e-04
144.072864 1.580905 1.428844e-04
144.072864 1.586935 1.437203e-04
144.072864 1.592965 1.430155e-04
144.072864 1.598995 1.432776e-04
144.072864 1.605025 1.438478e-04
144.072864 1.611055 1.440603e-04
144.072864 1.617085 1.445172e-04
144.072864 1.623116 1.437592e-04
144.072864 1.629146 1.424983e-04
144.072864 1.635176 1.443720e-04
144.072864 1.641206 1.436565e-04
144.072864 1.647236 1.426684e-04
144.072864 1.653266 1.438761e-04
144.072864 1.659296 1.432032e-04
144.072864 1.665327 1.396755e-04
144.072864 1.671357 1.389849e-04
144.072864 1.677387 1.363497e-04
144.072864 1.683417 1.380215e-04
144.072864 1.689447 1.379471e-04
144.072864 1.695477 1.352872e-04
144.072864 1.701508 1.317879e-04
144.072864 1.707538 1.308882e-04
144.072864 1.713568 1.281575e-04
144.072864 1.719598 1.294396e-04
144.072864 1.725628 1.272437e-04
144.072864 1.731658 1.235354e-04
144.072864 1.737688 1.226960e-04
144.072864 1.743719 1.200892e-04
144.072864 1.749749 1.184918e-04
144.072864 1.755779 1.181129e-04
144.072864 1.761809 1.155415e-04
144.072864 1.767839 1.121024e-04
144.072864 1.773869 1.082418e-04
144.072864 1.779899 1.036445e-04
144.072864 1.785930 9.986891e-05
144.072864 1.791960 9.584540e-05
144.072864 1.797990 9.183605e-05
144.072864 1.804020 8.870153e-05
144.072864 1.810050 8.494011e-05
144.072864 1.816080 8.043136e-05
144.072864 1.822111 7.692141e-05
144.072864 1.828141 7.280935e-05
144.072864 1.834171 6.893813e-05
144.072864 1.840201 6.478711e-05
144.072864 1.846231 6.068567e-05
144.072864 1.852261 5.546502e-05
144.072864 1.858291 5.073314e-05
144.072864 1.864322 4.522205e-05
144.072864 1.870352 4.169439e-05
144.072864 1.876382 3.704397e-05
144.072864 1.882412 3.258481e-05
144.072864 1.888442 2.784585e-05
144.072864 1.894472 2.374441e-05
144.072864 1.900503 1.898420e-05
144.072864 1.906533 1.512715e-05
144.072864 1.912563 1.104696e-05
144.072864 1.918593 7.969112e-06
144.072864 1.924623 5.836932e-06
144.072864 1.930653 3.254940e-06
144.072864 1.936683 1.717786e-06
144.072864 1.942714 5.844016e-07
144.072864 1.948744 1.027130e-07
144.072864 1.954774 1.416731e-08
144.072864 1.960804 3.541828e-09
144.072864 1.966834 0.000000e+00
144.072864 1.972864 3.541828e-09
144.072864 1.978894 0.000000e+00
144.072864 1.984925 1.062548e-08
144.072864 1.990955 7.083655e-09
144.072864 1.996985 1.062548e-08
149.092965 0.803015 0.000000e+00
149.092965 0.809045 0.000000e+00
149.092965 0.815075 0.000000e+00
149.092965 0.821106 0.000000e+00
149.092965 0.827136 0.000000e+00
149.092965 0.833166 0.000000e+00
149.092965 0.839196 0.000000e+00
149.092965 0.845226 0.000000e+00
149.092965 0.851256 0.000000e+00
149.092965 0.857286 0.000000e+00
149.092965 0.863317 0.000000e+00
149.092965 0.869347 0.000000e+00
149.092965 0.875377 0.000000e+00
149.092965 0.881407 0.000000e+00
149.092965 0.887437 0.000000e+00
149.092965 0.893467 0.000000e+00
149.092965 0.899497 0.000000e+00
149.092965 0.905528 0.000000e+00
149.092965 0.911558 0.000000e+00
149.092965 0.917588 0.000000e+00
149.092965 0.923618 0.000000e+00
149.092965 0.929648 0.000000e+00
149.092965 0.935678 0.000000e+00
149.092965 0.941709 0.000000e+00
149.092965 0.947739 0.000000e+00
149.092965 0.953769 0.000000e+00
149.092965 0.959799 0.000000e+00
149.092965 0.965829 0.000000e+00
149.092965 0.971859 0.000000e+00
149.092965 0.977889 7.083655e-09
149.092965 0.983920 0.000000e+00
149.092965 0.989950 0.000000e+00
149.092965 0.995980 7.083655e-09
149.092965 1.002010 0.000000e+00
149.092965 1.008040 0.000000e+00
149.092965 1.014070 3.541828e-09
149.092965 1.020101 0.000000e+00
149.092965 1.026131 3.541828e-09
149.092965 1.032161 3.541828e-09
149.092965 1.038191 3.541828e-09
149.092965 1.044221 0.000000e+00
149.092965 1.050251 0.000000e+00
149.092965 1.056281 0.000000e+00
149.092965 1.062312 0.000000e+00
149.092965 1.068342 0.000000e+00
149.092965 1.074372 0.000000e+00
149.092965 1.080402 3.541828e-09
149.092965 1.086432 0.000000e+00
149.092965 1.092462 7.083655e-09
149.092965 1.098492 0.000000e+00
149.092965 1.104523 0.000000e+00
149.092965 1.110553 0.000000e+00
149.092965 1.116583 0.000000e+00
149.092965 1.122613 3.541828e-09
149.092965 1.128643 3.541828e-09
149.092965 1.134673 0.000000e+00
149.092965 1.140704 3.541828e-09
149.092965 1.146734 1.416731e-08
149.092965 1.152764 1.416731e-08
149.092965 1.158794 2.833462e-08
149.092965 1.164824 2.479279e-08
149.092965 1.170854 1.062548e-08
149.092965 1.176884 2.125097e-08
149.092965 1.182915 4.958559e-08
149.092965 1.188945 4.958559e-08
149.092965 1.194975 7.437838e-08
149.092965 1.201005 1.593822e-07
149.092965 1.207035 1.487568e-07
149.092965 1.213065 2.620952e-07
149.092965 1.219095 5.844016e-07
149.092965 1.225126 1.129843e-06
149.092965 1.231156 1.515902e-06
149.092965 1.237186 2.723665e-06
149.092965 1.243216 4.253735e-06
149.092965 1.249246 7.104906e-06
149.092965 1.255276 9.640855e-06
149.092965 1.261307 1.319331e-05
149.092965 1.267337 1.884252e-05
149.092965 1.273367 2.239852e-05
149.092965 1.279397 2.652120e-05
149.092965 1.285427 3.163560e-05
149.092965 1.291457 3.767088e-05
149.092965 1.297487 4.365657e-05
149.092965 1.303518 5.070480e-05
149.092965 1.309548 5.243676e-05
149.092965 1.315578 5.603880e-05
149.092965 1.321608 6.559819e-05
149.092965 1.327638 7.045049e-05
149.092965 1.333668 7.414108e-05
149.092965 1.339698 7.552239e-05
149.092965 1.345729 8.173830e-05
149.092965 1.351759 8.413966e-05
149.092965 1.357789 8.582202e-05
149.092965 1.363819 8.961886e-05
149.092965 1.369849 9.329528e-05
149.092965 1.375879 9.444637e-05
